remark,"CSV-Import-Export"
remark,"Date = Wed Nov 10 15:17:32 2021"
remark,"Version = RSLogix 5000 v16.04"
remark,"Owner = Carlos Rodriguez"
remark,"Company = Personal"
0.3
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 03 Start Injection Command",,"DF1_BF5toPCI_dig[3].6"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 03 Stop Injection Command",,"DF1_BF5toPCI_dig[3].7"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 03 Alarm Reset Command",,"DF1_BF5toPCI_dig[3].8"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 03-manual close command",,"DF1_BF5toPCI_dig[3].9"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 03-manual open command",,"DF1_BF5toPCI_dig[3].10"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 03-manual close command",,"DF1_BF5toPCI_dig[3].11"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 03-manual open command",,"DF1_BF5toPCI_dig[3].12"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 04 Auto Mode Order",,"DF1_BF5toPCI_dig[4].0"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 04 Manual Mode Order",,"DF1_BF5toPCI_dig[4].1"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 04 Pre-Select Mode Order",,"DF1_BF5toPCI_dig[4].2"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 04 De-Select Mode Order",,"DF1_BF5toPCI_dig[4].3"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 04 Start Line Selection Order",,"DF1_BF5toPCI_dig[4].4"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 04 De-Select Line Selection Order",,"DF1_BF5toPCI_dig[4].5"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 04 Start Injection Command",,"DF1_BF5toPCI_dig[4].6"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 04 Stop Injection Command",,"DF1_BF5toPCI_dig[4].7"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 04 Alarm Reset Command",,"DF1_BF5toPCI_dig[4].8"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 04-manual close command",,"DF1_BF5toPCI_dig[4].9"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 04-manual open command",,"DF1_BF5toPCI_dig[4].10"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 04-manual close command",,"DF1_BF5toPCI_dig[4].11"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 04-manual open command",,"DF1_BF5toPCI_dig[4].12"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 05 Auto Mode Order",,"DF1_BF5toPCI_dig[5].0"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 05 Manual Mode Order",,"DF1_BF5toPCI_dig[5].1"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 05 Pre-Select Mode Order",,"DF1_BF5toPCI_dig[5].2"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 05 De-Select Mode Order",,"DF1_BF5toPCI_dig[5].3"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 05 Start Line Selection Order",,"DF1_BF5toPCI_dig[5].4"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 05 De-Select Line Selection Order",,"DF1_BF5toPCI_dig[5].5"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 05 Start Injection Command",,"DF1_BF5toPCI_dig[5].6"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 05 Stop Injection Command",,"DF1_BF5toPCI_dig[5].7"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 05 Alarm Reset Command",,"DF1_BF5toPCI_dig[5].8"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 05-manual close command",,"DF1_BF5toPCI_dig[5].9"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 05-manual open command",,"DF1_BF5toPCI_dig[5].10"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 05-manual close command",,"DF1_BF5toPCI_dig[5].11"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 05-manual open command",,"DF1_BF5toPCI_dig[5].12"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 06 Auto Mode Order",,"DF1_BF5toPCI_dig[6].0"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 06 Manual Mode Order",,"DF1_BF5toPCI_dig[6].1"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 06 Pre-Select Mode Order",,"DF1_BF5toPCI_dig[6].2"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 06 De-Select Mode Order",,"DF1_BF5toPCI_dig[6].3"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 06 Start Line Selection Order",,"DF1_BF5toPCI_dig[6].4"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 06 De-Select Line Selection Order",,"DF1_BF5toPCI_dig[6].5"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 06 Start Injection Command",,"DF1_BF5toPCI_dig[6].6"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 06 Stop Injection Command",,"DF1_BF5toPCI_dig[6].7"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 06 Alarm Reset Command",,"DF1_BF5toPCI_dig[6].8"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 06-manual close command",,"DF1_BF5toPCI_dig[6].9"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 06-manual open command",,"DF1_BF5toPCI_dig[6].10"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 06-manual close command",,"DF1_BF5toPCI_dig[6].11"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 06-manual open command",,"DF1_BF5toPCI_dig[6].12"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 07 Auto Mode Order",,"DF1_BF5toPCI_dig[7].0"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 07 Manual Mode Order",,"DF1_BF5toPCI_dig[7].1"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 07 Pre-Select Mode Order",,"DF1_BF5toPCI_dig[7].2"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 07 De-Select Mode Order",,"DF1_BF5toPCI_dig[7].3"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 07 Start Line Selection Order",,"DF1_BF5toPCI_dig[7].4"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 07 De-Select Line Selection Order",,"DF1_BF5toPCI_dig[7].5"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 07 Start Injection Command",,"DF1_BF5toPCI_dig[7].6"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 07 Stop Injection Command",,"DF1_BF5toPCI_dig[7].7"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 07 Alarm Reset Command",,"DF1_BF5toPCI_dig[7].8"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 07-manual close command",,"DF1_BF5toPCI_dig[7].9"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 07-manual open command",,"DF1_BF5toPCI_dig[7].10"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 07-manual close command",,"DF1_BF5toPCI_dig[7].11"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 07-manual open command",,"DF1_BF5toPCI_dig[7].12"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 08 Auto Mode Order",,"DF1_BF5toPCI_dig[8].0"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 08 Manual Mode Order",,"DF1_BF5toPCI_dig[8].1"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 08 Pre-Select Mode Order",,"DF1_BF5toPCI_dig[8].2"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 08 De-Select Mode Order",,"DF1_BF5toPCI_dig[8].3"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 08 Start Line Selection Order",,"DF1_BF5toPCI_dig[8].4"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 08 De-Select Line Selection Order",,"DF1_BF5toPCI_dig[8].5"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 08 Start Injection Command",,"DF1_BF5toPCI_dig[8].6"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 08 Stop Injection Command",,"DF1_BF5toPCI_dig[8].7"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 08 Alarm Reset Command",,"DF1_BF5toPCI_dig[8].8"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 08-manual close command",,"DF1_BF5toPCI_dig[8].9"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 08-manual open command",,"DF1_BF5toPCI_dig[8].10"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 08-manual close command",,"DF1_BF5toPCI_dig[8].11"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 08-manual open command",,"DF1_BF5toPCI_dig[8].12"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 09 Auto Mode Order",,"DF1_BF5toPCI_dig[9].0"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 09 Manual Mode Order",,"DF1_BF5toPCI_dig[9].1"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 09 Pre-Select Mode Order",,"DF1_BF5toPCI_dig[9].2"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 09 De-Select Mode Order",,"DF1_BF5toPCI_dig[9].3"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 09 Start Line Selection Order",,"DF1_BF5toPCI_dig[9].4"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 09 De-Select Line Selection Order",,"DF1_BF5toPCI_dig[9].5"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 09 Start Injection Command",,"DF1_BF5toPCI_dig[9].6"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 09 Stop Injection Command",,"DF1_BF5toPCI_dig[9].7"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 09 Alarm Reset Command",,"DF1_BF5toPCI_dig[9].8"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 09-manual close command",,"DF1_BF5toPCI_dig[9].9"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 09-manual open command",,"DF1_BF5toPCI_dig[9].10"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 09-manual close command",,"DF1_BF5toPCI_dig[9].11"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 09-manual open command",,"DF1_BF5toPCI_dig[9].12"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 10 Auto Mode Order",,"DF1_BF5toPCI_dig[10].0"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 10 Manual Mode Order",,"DF1_BF5toPCI_dig[10].1"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 10 Pre-Select Mode Order",,"DF1_BF5toPCI_dig[10].2"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 10 De-Select Mode Order",,"DF1_BF5toPCI_dig[10].3"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 10 Start Line Selection Order",,"DF1_BF5toPCI_dig[10].4"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 10 De-Select Line Selection Order",,"DF1_BF5toPCI_dig[10].5"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 10 Start Injection Command",,"DF1_BF5toPCI_dig[10].6"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 10 Stop Injection Command",,"DF1_BF5toPCI_dig[10].7"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 10 Alarm Reset Command",,"DF1_BF5toPCI_dig[10].8"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 10-manual close command",,"DF1_BF5toPCI_dig[10].9"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 10-manual open command",,"DF1_BF5toPCI_dig[10].10"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 10-manual close command",,"DF1_BF5toPCI_dig[10].11"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 10-manual open command",,"DF1_BF5toPCI_dig[10].12"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 11 Deselected Start line",,"DF1_BF5toPCI_dig[10].13"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 11 Start",,"DF1_BF5toPCI_dig[10].14"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 11 Stop",,"DF1_BF5toPCI_dig[10].15"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 11 Auto Mode Order",,"DF1_BF5toPCI_dig[11].0"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 11 Manual Mode Order",,"DF1_BF5toPCI_dig[11].1"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 11 Pre-Select Mode Order",,"DF1_BF5toPCI_dig[11].2"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 11 De-Select Mode Order",,"DF1_BF5toPCI_dig[11].3"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 11 Start Line Selection Order",,"DF1_BF5toPCI_dig[11].4"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 11 De-Select Line Selection Order",,"DF1_BF5toPCI_dig[11].5"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 11 Start Injection Command",,"DF1_BF5toPCI_dig[11].6"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 11 Stop Injection Command",,"DF1_BF5toPCI_dig[11].7"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 11 Alarm Reset Command",,"DF1_BF5toPCI_dig[11].8"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 11-manual close command",,"DF1_BF5toPCI_dig[11].9"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 11-manual open command",,"DF1_BF5toPCI_dig[11].10"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 11-manual close command",,"DF1_BF5toPCI_dig[11].11"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 11-manual open command",,"DF1_BF5toPCI_dig[11].12"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 12 Auto Mode Order",,"DF1_BF5toPCI_dig[12].0"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 12 Manual Mode Order",,"DF1_BF5toPCI_dig[12].1"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 12 Pre-Select Mode Order",,"DF1_BF5toPCI_dig[12].2"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 12 De-Select Mode Order",,"DF1_BF5toPCI_dig[12].3"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 12 Start Line Selection Order",,"DF1_BF5toPCI_dig[12].4"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 12 De-Select Line Selection Order",,"DF1_BF5toPCI_dig[12].5"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 12 Start Injection Command",,"DF1_BF5toPCI_dig[12].6"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 12 Stop Injection Command",,"DF1_BF5toPCI_dig[12].7"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 12 Alarm Reset Command",,"DF1_BF5toPCI_dig[12].8"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 12-manual close command",,"DF1_BF5toPCI_dig[12].9"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 12-manual open command",,"DF1_BF5toPCI_dig[12].10"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 12-manual close command",,"DF1_BF5toPCI_dig[12].11"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 12-manual open command",,"DF1_BF5toPCI_dig[12].12"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 13 Auto Mode Order",,"DF1_BF5toPCI_dig[13].0"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 13 Manual Mode Order",,"DF1_BF5toPCI_dig[13].1"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 13 Pre-Select Mode Order",,"DF1_BF5toPCI_dig[13].2"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 13 De-Select Mode Order",,"DF1_BF5toPCI_dig[13].3"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 13 Start Line Selection Order",,"DF1_BF5toPCI_dig[13].4"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 13 De-Select Line Selection Order",,"DF1_BF5toPCI_dig[13].5"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 13 Start Injection Command",,"DF1_BF5toPCI_dig[13].6"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 13 Stop Injection Command",,"DF1_BF5toPCI_dig[13].7"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 13 Alarm Reset Command",,"DF1_BF5toPCI_dig[13].8"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 13-manual close command",,"DF1_BF5toPCI_dig[13].9"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 13-manual open command",,"DF1_BF5toPCI_dig[13].10"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 13-manual close command",,"DF1_BF5toPCI_dig[13].11"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 13-manual open command",,"DF1_BF5toPCI_dig[13].12"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 14 Auto Mode Order",,"DF1_BF5toPCI_dig[14].0"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 14 Manual Mode Order",,"DF1_BF5toPCI_dig[14].1"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 14 Pre-Select Mode Order",,"DF1_BF5toPCI_dig[14].2"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 14 De-Select Mode Order",,"DF1_BF5toPCI_dig[14].3"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 14 Start Line Selection Order",,"DF1_BF5toPCI_dig[14].4"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 14 De-Select Line Selection Order",,"DF1_BF5toPCI_dig[14].5"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 14 Start Injection Command",,"DF1_BF5toPCI_dig[14].6"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 14 Stop Injection Command",,"DF1_BF5toPCI_dig[14].7"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 14 Alarm Reset Command",,"DF1_BF5toPCI_dig[14].8"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 14-manual close command",,"DF1_BF5toPCI_dig[14].9"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 14-manual open command",,"DF1_BF5toPCI_dig[14].10"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 14-manual close command",,"DF1_BF5toPCI_dig[14].11"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 14-manual open command",,"DF1_BF5toPCI_dig[14].12"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 15 Auto Mode Order",,"DF1_BF5toPCI_dig[15].0"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 15 Manual Mode Order",,"DF1_BF5toPCI_dig[15].1"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 15 Pre-Select Mode Order",,"DF1_BF5toPCI_dig[15].2"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 15 De-Select Mode Order",,"DF1_BF5toPCI_dig[15].3"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 15 Start Line Selection Order",,"DF1_BF5toPCI_dig[15].4"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 15 De-Select Line Selection Order",,"DF1_BF5toPCI_dig[15].5"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 15 Start Injection Command",,"DF1_BF5toPCI_dig[15].6"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 15 Stop Injection Command",,"DF1_BF5toPCI_dig[15].7"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 15 Alarm Reset Command",,"DF1_BF5toPCI_dig[15].8"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 15-manual close command",,"DF1_BF5toPCI_dig[15].9"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 15-manual open command",,"DF1_BF5toPCI_dig[15].10"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 15-manual close command",,"DF1_BF5toPCI_dig[15].11"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 15-manual open command",,"DF1_BF5toPCI_dig[15].12"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 16 Auto Mode Order",,"DF1_BF5toPCI_dig[16].0"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 16 Manual Mode Order",,"DF1_BF5toPCI_dig[16].1"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 16 Pre-Select Mode Order",,"DF1_BF5toPCI_dig[16].2"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 16 De-Select Mode Order",,"DF1_BF5toPCI_dig[16].3"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 16 Start Line Selection Order",,"DF1_BF5toPCI_dig[16].4"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 16 De-Select Line Selection Order",,"DF1_BF5toPCI_dig[16].5"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 16 Start Injection Command",,"DF1_BF5toPCI_dig[16].6"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 16 Stop Injection Command",,"DF1_BF5toPCI_dig[16].7"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 16 Alarm Reset Command",,"DF1_BF5toPCI_dig[16].8"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 16-manual close command",,"DF1_BF5toPCI_dig[16].9"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 16-manual open command",,"DF1_BF5toPCI_dig[16].10"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 16-manual close command",,"DF1_BF5toPCI_dig[16].11"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 16-manual open command",,"DF1_BF5toPCI_dig[16].12"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 17 Auto Mode Order",,"DF1_BF5toPCI_dig[17].0"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 17 Manual Mode Order",,"DF1_BF5toPCI_dig[17].1"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 17 Pre-Select Mode Order",,"DF1_BF5toPCI_dig[17].2"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 17 De-Select Mode Order",,"DF1_BF5toPCI_dig[17].3"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 17 Start Line Selection Order",,"DF1_BF5toPCI_dig[17].4"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 17 De-Select Line Selection Order",,"DF1_BF5toPCI_dig[17].5"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 17 Start Injection Command",,"DF1_BF5toPCI_dig[17].6"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 17 Stop Injection Command",,"DF1_BF5toPCI_dig[17].7"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 17 Alarm Reset Command",,"DF1_BF5toPCI_dig[17].8"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 17-manual close command",,"DF1_BF5toPCI_dig[17].9"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 17-manual open command",,"DF1_BF5toPCI_dig[17].10"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 17-manual close command",,"DF1_BF5toPCI_dig[17].11"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 17-manual open command",,"DF1_BF5toPCI_dig[17].12"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 18 Auto Mode Order",,"DF1_BF5toPCI_dig[18].0"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 18 Manual Mode Order",,"DF1_BF5toPCI_dig[18].1"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 18 Pre-Select Mode Order",,"DF1_BF5toPCI_dig[18].2"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 18 De-Select Mode Order",,"DF1_BF5toPCI_dig[18].3"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 18 Start Line Selection Order",,"DF1_BF5toPCI_dig[18].4"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 18 De-Select Line Selection Order",,"DF1_BF5toPCI_dig[18].5"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 18 Start Injection Command",,"DF1_BF5toPCI_dig[18].6"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 18 Stop Injection Command",,"DF1_BF5toPCI_dig[18].7"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 18 Alarm Reset Command",,"DF1_BF5toPCI_dig[18].8"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 18-manual close command",,"DF1_BF5toPCI_dig[18].9"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 18-manual open command",,"DF1_BF5toPCI_dig[18].10"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 18-manual close command",,"DF1_BF5toPCI_dig[18].11"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 18-manual open command",,"DF1_BF5toPCI_dig[18].12"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 19 Auto Mode Order",,"DF1_BF5toPCI_dig[19].0"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 19 Manual Mode Order",,"DF1_BF5toPCI_dig[19].1"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 19 Pre-Select Mode Order",,"DF1_BF5toPCI_dig[19].2"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 19 De-Select Mode Order",,"DF1_BF5toPCI_dig[19].3"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 19 Start Line Selection Order",,"DF1_BF5toPCI_dig[19].4"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 19 De-Select Line Selection Order",,"DF1_BF5toPCI_dig[19].5"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 19 Start Injection Command",,"DF1_BF5toPCI_dig[19].6"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 19 Stop Injection Command",,"DF1_BF5toPCI_dig[19].7"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 19 Alarm Reset Command",,"DF1_BF5toPCI_dig[19].8"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 19-manual close command",,"DF1_BF5toPCI_dig[19].9"
COMMENT,,DF1_BF5toPCI_dig,"Coal Valve line 19-manual open command",,"DF1_BF5toPCI_dig[19].10"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 19-manual close command",,"DF1_BF5toPCI_dig[19].11"
COMMENT,,DF1_BF5toPCI_dig,"Nitrogen valve line 19-manual open command",,"DF1_BF5toPCI_dig[19].12"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 20 Auto Mode Order",,"DF1_BF5toPCI_dig[20].0"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 20 Manual Mode Order",,"DF1_BF5toPCI_dig[20].1"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 20 Pre-Select Mode Order",,"DF1_BF5toPCI_dig[20].2"
COMMENT,,DF1_BF5toPCI_dig,"Tuyere 20 De-Select Mode Order",,"DF1_BF5toPCI_dig[20].3"
